"join_ip_country","customer_id","price_first_item_purchased","join_pages_visited","prediction(revenue)","Age group","Gender","Campaign"
"United States","4685e56a39a",22.0,7.0,194.85922323214507,"adult","Male","false"
"Belgium","b4cab06b10a",15.5,4.0,186.00880586727936,"adult","Male","false"
"United States","fd37a5c84ea",15.5,6.0,194.51992044211272,"middle age","Male","false"
"Japan","13a914c1c8a",117.0,9.0,275.77246766544255,"middle age","Female","false"
"United States","e2cdd050b2a",44.0,3.0,192.14228599247,"adult","Female","true"
"United States","faa7000cdea",22.0,8.0,196.91644987874022,"middle age","Male","false"
"United States","ef78bcae2da",102.0,9.0,261.4378948610144,"senior citizen","Female","false"
"United States","bb11c975e6a",15.5,4.0,193.88836223771204,"middle age","Male","false"
"United States","da494cc12aa",22.0,11.0,279.5732169556038,"senior citizen","Male","false"
"United States","939f3f65a1a",28.0,5.0,222.40795806806386,"middle age","Female","false"
"United States","bd68e226c8a",44.0,5.0,274.57481739080265,"senior citizen","Female","false"
"United States","585a51baa3a",10.0,5.0,188.83389395999808,"adult","Female","false"
"Japan","afd60de4bfa",57.0,7.0,228.65171553984118,"middle age","Male","false"
"France","ac1eb3c2f7a",42.0,9.0,232.7702395016559,"adult","Male","false"
"New Zealand","defe2a5fbba",42.0,8.0,192.04852545933912,"adult","Female","false"
"Japan","ea2c699243a",57.0,6.0,203.3647752804299,"middle age","Female","false"
"United States","3e39364b47a",117.0,8.0,259.4532395827071,"middle age","Female","true"
"Japan","44a47f6891a",44.0,6.0,249.76269025599166,"middle age","Male","false"
"Belgium","1dace4e7efa",44.0,6.0,212.95688810979283,"senior citizen","Female","false"
"Austria","c4a7d04da5a",44.0,10.0,225.9561810008829,"adult","Female","false"
"United States","7b19ab521da",28.0,5.0,257.66967914349067,"adult","Male","false"
"France","82804b7a5ca",78.0,12.0,198.2759480327748,"senior citizen","Male","true"
"Indonesia","8fae7da976a",102.0,7.0,190.8633881992289,"adult","Female","false"
"Germany","31707fa072a",44.0,6.0,250.3179276519183,"adult","Male","false"
"United States","5c2ef4972ea",22.0,4.0,260.0939333585697,"senior citizen","Male","false"
"Norway","2242c92e8da",102.0,7.0,252.42134677470614,"middle age","Female","true"
"United States","66dc898607a",42.0,5.0,201.4758117963785,"middle age","Female","false"
"United States","f4ee5def7aa",44.0,5.0,253.68236138018193,"adult","Male","false"
"United States","47869ba383a",44.0,5.0,256.60577747775477,"adult","Female","false"
"Germany","b1f864c93ca",102.0,6.0,358.1133134820174,"adult","Male","false"
"United States","f25cc2ca7da",57.0,3.0,211.65793554113108,"adult","Male","true"
"Venezuela","22523c5c61a",102.0,7.0,189.23590175676583,"adult","Female","true"
"Taiwan","1ea9118dd6a",22.0,6.0,233.30299620587434,"senior citizen","Male","false"
"United States","b201b94670a",22.0,5.0,218.03353663516276,"adult","Female","false"
"United Kingdom","3252205b6fa",57.0,3.0,191.04511336184123,"adult","Male","false"
"Switzerland","5c5c4a80dba",42.0,1.0,189.49094091611516,"middle age","Female","false"
"United States","0bd73dae1aa",15.5,7.0,200.30453590367637,"middle age","Female","false"
"United States","00ca5dc297a",44.0,4.0,222.08627130721482,"adult","Female","false"
"United States","35cb153fdba",42.0,12.0,210.75624564230924,"middle age","Female","false"
"United States","cff13931c7a",57.0,4.0,219.7609071045656,"adult","Female","false"
"United States","4767f61cc9a",117.0,8.0,273.7845976625714,"adult","Female","true"
"United Kingdom","a46c7574f0a",28.0,10.0,210.82668668414092,"middle age","Male","false"
"United States","a52fd8f10ca",28.0,5.0,251.45434403672385,"middle age","Male","false"
"United States","371c829d95a",28.0,8.0,224.2926556990729,"adult","Female","false"
"United States","7b7cb8b9c3a",57.0,9.0,222.6474757405809,"adult","Female","false"
"United States","202e4bc273a",117.0,6.0,259.5318869647808,"middle age","Female","true"
"United States","b994863cc1a",15.5,3.0,199.45593280157055,"adult","Male","false"
"United States","195816572ba",57.0,5.0,316.0506351496364,"adult","Male","false"
"United States","c1e1649270a",57.0,3.0,219.06987450500947,"adult","Male","false"
"Austria","220573e40da",102.0,10.0,269.2646716566361,"middle age","Female","false"
"Republic of Korea","0a93b4ea12a",102.0,9.0,357.3973881335695,"adult","Male","false"
"France","0f9a51facfa",42.0,5.0,186.9571233326671,"adult","Female","false"
"United States","07108a9889a",44.0,5.0,235.6068441526806,"middle age","Male","false"
"United States","96cde9d52ba",15.5,5.0,194.84751137645972,"adult","Female","false"
"Russia","00a825e27ba",102.0,8.0,246.92019432279596,"adult","Female","false"
"Republic of Korea","0599e19204a",15.5,4.0,195.73412119821953,"middle age","Male","false"
"United States","2f0a1ec787a",22.0,5.0,214.63905103163356,"middle age","Female","false"
"Germany","a733e661f7a",44.0,14.0,200.08804611513108,"middle age","Female","false"
"United States","d635b069c9a",44.0,5.0,273.9701503287583,"adult","Male","false"
"United States","6a8a2eabbfa",42.0,4.0,182.6550334625531,"middle age","Female","true"
"United States","8df2d8f343a",57.0,9.0,253.25771846953302,"adult","Female","false"
"United States","82e41b7c34a",78.0,5.0,335.29158958594377,"senior citizen","Female","false"
"United States","19152f832da",22.0,8.0,278.70996072904546,"senior citizen","Male","false"
"Poland","4806e42153a",117.0,4.0,248.70569255015786,"middle age","Female","false"
"Italy","1204734434a",117.0,6.0,330.70844455474986,"adult","Male","false"
"United States","9ab593a571a",44.0,8.0,258.55175423651974,"adult","Female","false"
"United States","3f9c99d5d8a",44.0,3.0,184.00734185939748,"senior citizen","Female","false"
"United States","f08e51965da",44.0,6.0,225.8426320212447,"middle age","Male","false"
"Netherlands","a564e5b718a",42.0,5.0,229.13192393333824,"middle age","Female","false"
"Netherlands","a564e5b718a",22.0,5.0,202.81328433074077,"middle age","Female","false"
"United States","5567b06876a",22.0,3.0,225.49042052484617,"senior citizen","Female","false"
"United Kingdom","5b219de3e7a",57.0,4.0,200.6655722223789,"middle age","Female","false"
"United States","4cab702671a",57.0,5.0,199.8445736451364,"middle age","Female","true"
"United States","23d62d377ba",42.0,7.0,257.26923540405585,"adult","Female","false"
"United States","94e9c2bdaba",44.0,3.0,190.66160823406025,"adult","Female","true"
"United States","5673cf73a7a",57.0,7.0,244.14200709404923,"adult","Female","false"
"United States","8876b731fda",102.0,6.0,358.686010941706,"middle age","Female","false"
"Chile","cf591cf89ba",57.0,5.0,211.61891222374538,"senior citizen","Male","false"
"Ireland","9385eb3bbba",15.5,7.0,213.1338477534072,"adult","Male","false"
"Republic of Korea","577aefa0e5a",44.0,9.0,186.348953843014,"adult","Female","false"
"United States","ffa5c69303a",44.0,4.0,266.82027576769434,"adult","Male","false"
"Germany","d460b43398a",44.0,3.0,194.179031226676,"adult","Female","false"
"United States","8a5df2fd86a",42.0,7.0,204.6888549896549,"middle age","Female","false"
"United States","09e1610e2aa",117.0,4.0,269.10326757860565,"senior citizen","Female","false"
"United States","5d795adc82a",44.0,7.0,183.08393162673613,"middle age","Female","true"
"Luxembourg","0d6f903000a",42.0,3.0,356.4852543227168,"adult","Male","false"
"United States","f44f66001da",44.0,5.0,192.8925735381137,"adult","Female","true"
"France","df3ae5559ea",102.0,5.0,347.67410133392826,"adult","Male","false"
"United States","c5bd755a50a",44.0,5.0,237.20045976914352,"middle age","Female","false"
"United States","11be8c581aa",117.0,5.0,279.67378248972216,"adult","Male","true"
"United States","ccfc166998a",42.0,4.0,244.47468354950814,"adult","Female","false"
"United States","fdc3b05fd0a",78.0,3.0,252.42336506847752,"adult","Male","true"
"United States","6770c65e83a",57.0,10.0,218.52526533121068,"middle age","Female","false"
"South Africa","050fe2cb26a",102.0,13.0,203.50338337622867,"adult","Female","false"
"Germany","573dcd1160a",44.0,7.0,217.10119379711512,"adult","Female","false"
"United States","adeb9fd9c6a",57.0,10.0,242.17105397261915,"middle age","Male","false"
"United States","61ec8420a6a",44.0,7.0,237.95636716625984,"adult","Male","false"
"United States","74fecad082a",28.0,9.0,260.8054433092056,"adult","Male","false"
"United States","9f616cdfeba",15.5,6.0,216.70472863981934,"adult","Female","false"
"United States","cf1e5d0e0da",44.0,3.0,192.14228599247,"adult","Female","true"
"United States","e170abdb2ea",57.0,6.0,277.39813232952554,"middle age","Female","false"
"United States","49741ddc90a",44.0,7.0,202.91457079440002,"middle age","Female","false"
"United Kingdom","dcf29a599da",22.0,5.0,184.37206291844117,"adult","Female","false"
"Sweden","3b6570cf49a",44.0,11.0,251.45045955983062,"middle age","Male","false"
"United States","1cbcf3564ba",22.0,6.0,253.63067514552228,"adult","Male","false"
"Italy","78052a90a9a",22.0,7.0,192.3857516350734,"senior citizen","Male","false"
"United States","3eb9d316eda",57.0,7.0,244.14200709404923,"adult","Female","false"
"United States","77d60baf14a",22.0,4.0,223.18502086881443,"adult","Male","false"
"United States","05d7aa9872a",44.0,7.0,204.11430150127268,"adult","Female","false"
"Japan","69aeabbe1fa",57.0,5.0,247.94278414149673,"senior citizen","Female","false"
"United States","098c85fa71a",42.0,8.0,273.3621147595251,"senior citizen","Female","false"
"United States","3710a4e1cba",10.0,5.0,207.89378425269695,"adult","Female","false"
"United States","e84c2f471ea",28.0,5.0,230.60148935737004,"adult","Female","false"
"United States","2d875a75cea",15.5,3.0,211.35722252268337,"middle age","Female","false"
"Italy","72c359d885a",57.0,8.0,224.07558968681064,"middle age","Male","false"
"Saudi Arabia","4b4758fb9aa",57.0,5.0,202.84750309082614,"adult","Female","false"
"Japan","1E+11a",28.0,6.0,185.6668138785655,"adult","Female","false"
"Germany","47605f4ca7a",57.0,8.0,208.63382785014107,"adult","Female","false"
"Germany","b201fda451a",44.0,6.0,200.1271152264874,"adult","Female","false"
"United States","d38e113ebea",78.0,7.0,328.34487460037644,"adult","Female","false"
"United States","14b922ac0aa",22.0,9.0,216.86902858035637,"young adult","Male","false"
"Japan","85398b928ea",102.0,6.0,241.05964740209217,"adult","Female","true"
"United States","a1d5afcf7ea",44.0,5.0,287.1421035623167,"adult","Male","false"
"United States","9453f9c73ca",15.5,8.0,207.0537738413051,"adult","Female","false"
"Sweden","e1f84c13d8a",44.0,6.0,202.39376385399981,"middle age","Male","false"
"United States","c0c53d28afa",44.0,6.0,294.9974506567217,"adult","Male","false"
"United States","9feb675fa3a",57.0,7.0,249.35263754381089,"middle age","Male","false"
"Spain","b6bfad10aca",57.0,4.0,209.39210648250497,"middle age","Female","false"
"United States","2f19b0301ea",44.0,6.0,288.576531776982,"adult","Male","false"
"United States","1c7852e635a",44.0,7.0,252.8901669685002,"adult","Female","false"
"Italy","027a716675a",57.0,4.0,225.80518276805145,"senior citizen","Female","false"
"United States","720c2912cba",42.0,6.0,239.75497327432845,"middle age","Female","false"
"United States","0b351505ffa",44.0,11.0,234.44489621668558,"middle age","Female","false"
"United States","ec5497801ca",28.0,10.0,192.94523285429102,"young adult","Female","false"
"United States","2e8457587ca",44.0,5.0,185.0861040851311,"senior citizen","Female","false"
"United States","ee218b6a8fa",15.5,9.0,192.7932270436237,"adult","Female","false"
"United States","fb7ca7d26da",78.0,5.0,268.4142538316392,"young adult","Female","false"
"United States","f766767fd7a",44.0,5.0,183.02099391086227,"middle age","Female","true"
"United States","f65738401ea",22.0,6.0,269.4757767876384,"middle age","Male","false"
"China","d54705cbd3a",117.0,5.0,202.7586731226438,"middle age","Female","false"
"United States","01f66af56da",22.0,6.0,274.4217794828882,"middle age","Male","false"
"United States","28b208b003a",42.0,8.0,199.57038224175565,"adult","Female","false"
"United States","88de39a6c3a",42.0,2.0,223.44588973123487,"adult","Male","false"
"United States","11b3497faaa",117.0,7.0,382.5332795896408,"adult","Female","false"
"United States","1a2362aa96a",44.0,5.0,275.1618279330012,"senior citizen","Female","false"
"Austria","9d83abe0a7a",57.0,5.0,189.6508678228613,"adult","Female","true"
"Netherlands","bebde2b8eda",57.0,8.0,229.1733591877088,"adult","Female","false"
"Japan","7ce11bf2b3a",22.0,12.0,200.99208448447496,"adult","Male","false"
"United States","c9441c5defa",10.0,5.0,197.72018017646218,"adult","Female","false"
"United States","3e2c964f14a",15.5,7.0,253.35511809367148,"middle age","Male","false"
"United States","9bab0008cda",28.0,10.0,187.80468956702856,"adult","Female","false"
"United States","cead772644a",57.0,3.0,204.583333035639,"adult","Female","false"
"United States","9c350d9287a",78.0,7.0,299.2058964492576,"middle age","Female","false"
"Latvia","19558c127ea",78.0,6.0,214.58127027235136,"middle age","Female","false"
"China","3dff32f4dca",102.0,4.0,225.09345122549908,"senior citizen","Female","false"
"United States","8e231e2bf2a",57.0,6.0,287.09480359971235,"middle age","Female","false"
"United States","7f80e0c14fa",28.0,4.0,210.35826989167924,"adult","Female","false"
"United States","88919b52eaa",117.0,9.0,315.9411710379993,"middle age","Female","false"
"United States","c58302c164a",78.0,6.0,326.075903548882,"adult","Female","false"
"United States","2d97100149a",22.0,5.0,272.5690780375669,"senior citizen","Male","false"
"United States","0e415587caa",57.0,5.0,201.1497424326114,"middle age","Female","true"
"United States","1ca8dc2a85a",78.0,5.0,320.3580450618191,"adult","Female","false"
"United States","7d71bb25eea",57.0,5.0,282.5156913776875,"middle age","Male","false"
"United States","48aea4cfa3a",22.0,5.0,236.4542153157897,"senior citizen","Male","false"
"United Kingdom","d7fc642ecfa",44.0,6.0,222.31312674025867,"middle age","Female","false"
"Germany","278236490ba",57.0,3.0,183.8684300441949,"middle age","Female","true"
"Germany","03ba358bcda",117.0,4.0,248.230898085006,"senior citizen","Male","true"
"United States","1bf8bba8a1a",57.0,6.0,223.95869097934224,"middle age","Female","false"
"United Kingdom","1af5dc351ea",117.0,8.0,285.2546320149206,"adult","Female","false"
"United States","6d871a7934a",44.0,7.0,259.5399003770468,"adult","Female","false"
"United States","ef5f3e16b9a",22.0,3.0,195.29834886139258,"adult","Female","false"
"Italy","f2ecc3f160a",57.0,6.0,201.70847127559938,"adult","Female","false"
"United States","875917ebbaa",57.0,11.0,269.450554460794,"adult","Female","false"
"Réunion","da1b4eb8bfa",42.0,7.0,209.580984760803,"adult","Male","false"
"United States","7b6d259de0a",57.0,5.0,202.96158849597202,"senior citizen","Female","false"
"Netherlands","7a43803ea2a",102.0,6.0,246.0006799660303,"senior citizen","Female","false"
"Germany","8474a1b2f9a",57.0,5.0,230.17312215247804,"adult","Female","false"
"United States","54db7cb1c3a",42.0,4.0,186.30758505643928,"senior citizen","Male","false"
"United States","497f50a90aa",102.0,9.0,283.3293413111241,"middle age","Female","false"
"Switzerland","93aa6b458aa",22.0,6.0,203.28655406502588,"middle age","Female","false"
"United States","d581724e2fa",44.0,7.0,210.4528103693418,"middle age","Female","false"
"United Kingdom","c7c9ae8501a",102.0,6.0,330.65709084319724,"adult","Male","false"
"Taiwan","29075aa7eda",102.0,6.0,241.2650040728018,"senior citizen","Female","false"
"United States","7aca036dbea",22.0,4.0,186.33311513725,"middle age","Female","false"
"United States","004fae62c5a",57.0,3.0,204.32633172268476,"senior citizen","Male","true"
"United States","579b10d324a",117.0,7.0,405.5124778209675,"senior citizen","Female","false"
"Japan","cfb44cf2a8a",102.0,6.0,287.5039480759926,"middle age","Male","false"
"United States","485df18efba",44.0,3.0,214.41978949218907,"adult","Female","false"
"United States","a251a44ed3a",28.0,8.0,284.9733666601087,"senior citizen","Male","false"
"Germany","44040b9352a",44.0,6.0,198.68892070726946,"middle age","Female","false"
"United States","1539f4dffaa",57.0,7.0,242.92643714221842,"young adult","Male","false"
"Japan","5edd4d56c6a",22.0,4.0,195.30649149839192,"senior citizen","Female","false"
"United States","ca43ff7e1da",44.0,8.0,220.51375427839537,"middle age","Male","false"
"Japan","75e88041f0a",44.0,4.0,190.03711775021094,"adult","Female","false"
"Singapore","e15d0e6a61a",22.0,6.0,282.77705427235367,"adult","Male","false"
"United States","171a50d3caa",44.0,5.0,253.11755605772836,"adult","Male","false"
"Hong Kong","714a27bceda",44.0,6.0,183.42408402308308,"senior citizen","Female","false"
"United States","c535561a5ea",44.0,10.0,318.46170182880593,"middle age","Male","false"
"United States","3331ffd0cba",117.0,11.0,386.78162650697186,"adult","Female","false"
"United States","f050fc35f8a",42.0,4.0,218.29302747641788,"adult","Female","false"
"United States","18ae8731c3a",44.0,6.0,279.29858689057136,"adult","Male","false"
"United States","f47bc653b5a",57.0,5.0,270.25167031061284,"adult","Female","false"
"Japan","fd422a94c0a",57.0,13.0,196.12930146831837,"middle age","Female","false"
"United States","c80f4bc59da",10.0,7.0,207.05730430441605,"middle age","Female","false"
"United States","4f2877ab5ca",44.0,6.0,187.92352376827426,"adult","Female","true"
"Canada","0029b2eb40a",57.0,8.0,193.62301041781757,"adult","Male","true"
"Republic of Korea","ab23efe6a1a",44.0,6.0,215.1923461636909,"middle age","Female","false"
"United States","d3ab47d37fa",15.5,3.0,184.42276022912574,"adult","Female","false"
"Republic of Korea","ecd3af54c3a",10.0,9.0,185.09533894902523,"senior citizen","Female","false"
"Japan","d2d7e8a813a",42.0,5.0,195.2111394855183,"adult","Female","false"
"United States","75d425ae6da",44.0,7.0,277.18982205312085,"senior citizen","Female","false"
"United Kingdom","5c189c50bfa",102.0,3.0,316.75739565651014,"senior citizen","Female","false"
"United Kingdom","daf7372b08a",42.0,4.0,223.24435968610493,"senior citizen","Female","false"
"United States","bf376279d7a",57.0,7.0,203.2990264304409,"adult","Female","true"
"United States","9e9293e714a",117.0,12.0,275.94028874227746,"adult","Female","true"
"United States","b47e23beb2a",15.5,5.0,228.97028643520144,"senior citizen","Female","false"
"United Kingdom","011461ac74a",57.0,8.0,209.15088333828334,"middle age","Female","false"
"United States","bbd801da56a",15.5,6.0,230.75712113213322,"senior citizen","Female","false"
"United States","37d977c7bca",102.0,5.0,251.92102913878335,"middle age","Female","true"
"United States","517285a701a",102.0,6.0,243.8596191871743,"senior citizen","Female","true"
"France","54ffbf8f87a",44.0,4.0,200.5596511315295,"adult","Female","false"
"Netherlands","e337dd7a40a",44.0,4.0,263.6608231757009,"senior citizen","Male","false"
"United States","ba129d2214a",44.0,2.0,222.03927508785725,"middle age","Female","false"
"United States","d250cf214ea",22.0,8.0,198.49835877464915,"adult","Male","false"
"United States","41b5bd25b9a",42.0,5.0,271.74578938192855,"senior citizen","Female","false"
"Sweden","0529c01328a",42.0,5.0,191.01962741684935,"middle age","Female","false"
"United States","019579df9ea",22.0,4.0,202.63792716382346,"adult","Female","false"
"Norway","291447186ba",22.0,7.0,187.55099674617742,"middle age","Female","false"
"United States","9163d96366a",42.0,5.0,212.6557125773528,"adult","Female","false"
"Japan","87508938aaa",117.0,8.0,378.078561640815,"adult","Male","false"
"Republic of Korea","f601a9a18aa",102.0,6.0,237.9891137504879,"adult","Female","true"
"United States","48c88202c5a",42.0,4.0,182.69485166813607,"senior citizen","Female","false"
"Republic of Korea","3045e8294da",22.0,4.0,219.4957374456879,"senior citizen","Male","false"
"Australia","3491c484f3a",102.0,7.0,353.79596706327914,"senior citizen","Female","false"
"United States","2b405b9b66a",44.0,6.0,218.59021591091516,"young adult","Male","false"
"Italy","7f3831c261a",57.0,8.0,215.90839357363635,"adult","Female","false"
"United States","464e1493bda",42.0,9.0,185.73117109059973,"senior citizen","Male","false"
"United States","2c599977f1a",15.5,8.0,212.59255681179053,"middle age","Female","false"
"United States","3bd5429ef1a",15.5,7.0,183.29808749256586,"young adult","Male","false"
"United States","ac5b64d7c1a",42.0,5.0,186.86070167129498,"senior citizen","Male","false"
"Japan","5484737e9aa",44.0,5.0,192.71702621863164,"middle age","Male","false"
"United States","ca1cf341aca",42.0,4.0,244.522109699204,"adult","Female","false"
"Canada","e276d34f17a",44.0,8.0,225.66501522035685,"adult","Female","false"
"Japan","358a2eee1ca",42.0,8.0,215.22014291762457,"middle age","Female","false"
"Ireland","4978793098a",44.0,6.0,225.99747116157204,"adult","Female","false"
"Netherlands","f329135b01a",28.0,6.0,202.64825375706224,"adult","Female","false"
"United States","df343ff374a",57.0,9.0,322.73198268016506,"adult","Male","false"
"United States","939cb2ae83a",28.0,5.0,193.98932072191434,"middle age","Male","false"
"United States","feb9ed16eba",22.0,5.0,209.53344205207645,"adult","Female","false"
"Australia","24dbd93539a",42.0,9.0,198.80585999022003,"middle age","Male","false"
"Australia","98823d6c83a",57.0,7.0,289.67086357213117,"adult","Male","false"
"United States","a218c3732fa",57.0,9.0,208.85924392543924,"adult","Female","true"
"Sweden","19cedc1d91a",44.0,4.0,188.3455892039778,"young adult","Female","false"
"United States","a8bb70916da",44.0,5.0,244.202015620199,"adult","Male","false"
"United States","0eb42396f3a",22.0,6.0,186.67469551882334,"adult","Female","false"
"United States","9562bbe44aa",102.0,4.0,262.5211644344253,"adult","Female","true"
"Japan","8dd140691ca",102.0,11.0,237.5051771708473,"adult","Female","true"
"Australia","351b709a2aa",42.0,10.0,198.96743313079992,"adult","Male","false"
"United States","73f3342caea",44.0,9.0,232.34035912041622,"adult","Female","false"
"Japan","4f01ce1c9ba",117.0,3.0,239.55053625313676,"senior citizen","Female","true"
"United States","ad2434bfc4a",22.0,9.0,187.60416068734892,"adult","Female","false"
"United States","e20850bf0da",44.0,3.0,184.00734185939748,"senior citizen","Female","false"
"United States","03e2e05daea",117.0,7.0,315.6177401667818,"adult","Female","false"
"Australia","d215d8aacea",44.0,7.0,214.07436276545826,"middle age","Female","false"
"United States","622d22a4dda",57.0,11.0,200.02854857629598,"senior citizen","Female","false"
"United States","2c55f00ed9a",15.5,8.0,223.07839411883106,"middle age","Female","false"
"United States","fcf9a979f6a",22.0,4.0,202.63792716382346,"adult","Female","false"
"United States","0a427a6326a",22.0,6.0,190.80476276659783,"middle age","Female","false"
"United States","972fa2fe9ca",10.0,6.0,259.0960989325196,"senior citizen","Male","false"
"United States","0ba63599caa",102.0,11.0,270.2497569716026,"senior citizen","Male","true"
"United States","3aeef51198a",102.0,6.0,289.2890477242329,"middle age","Female","false"
"Norway","3182dbc8dea",44.0,3.0,257.2077267139239,"adult","Male","false"
"United States","3e3716019aa",102.0,5.0,388.7471412945241,"senior citizen","Female","false"
"United States","d7a98d55f5a",102.0,2.0,267.24302250565813,"middle age","Male","false"
"United States","e5463d5c40a",44.0,4.0,187.77626396509353,"adult","Male","true"
"United States","e86f0da4b1a",42.0,6.0,271.3356615934047,"senior citizen","Female","false"
"Norway","d4ad6dd7d5a",78.0,3.0,233.7317473763779,"senior citizen","Female","false"
"Germany","c68a07eb6fa",44.0,14.0,246.77570374620745,"adult","Male","false"
"Japan","875b47a2c4a",44.0,3.0,192.02785952857317,"adult","Female","false"
"China","8bb4f359b4a",102.0,7.0,220.4052051959685,"senior citizen","Female","false"
"United States","6f1fbdadaca",42.0,8.0,209.9156318867828,"adult","Female","false"
"United States","5932ce6a89a",28.0,5.0,248.25966538153364,"senior citizen","Female","false"
"United States","eb3b0b4699a",117.0,3.0,342.81267459850653,"adult","Female","false"
"Germany","6138429975a",44.0,7.0,225.6928522472266,"adult","Male","false"
"Germany","388e961106a",15.5,5.0,221.06611657037746,"senior citizen","Male","false"
"United States","81db2ad0b7a",78.0,7.0,239.6490037683302,"senior citizen","Male","true"
"Sweden","65ace7d10fa",44.0,7.0,253.10695011777742,"adult","Male","false"
"United States","034db2a739a",10.0,5.0,203.27430610181312,"adult","Male","false"
"Germany","80e39b0326a",44.0,5.0,234.15627745537316,"senior citizen","Female","false"
"United States","6302824361a",78.0,4.0,274.9114360847392,"adult","Female","false"
"Bulgaria","31d172eaaaa",117.0,6.0,240.69287541325525,"adult","Female","false"
"Republic of Korea","1a99a0f14ea",117.0,8.0,249.33387527819568,"senior citizen","Female","false"
"Japan","181fe73f8fa",78.0,5.0,209.75936002799818,"young adult","Female","false"
"United States","6833667255a",44.0,7.0,265.7208321803537,"middle age","Female","false"
"Spain","438c2edaf4a",102.0,6.0,233.51181865486325,"senior citizen","Male","false"
"Canada","ed74b6f413a",22.0,5.0,197.81849283407144,"adult","Female","false"
"United States","97f037b3aba",57.0,8.0,284.8349428989335,"adult","Female","false"
"United States","b2e380ccafa",57.0,4.0,195.6765574170274,"senior citizen","Male","true"
"United States","05a923a5c0a",44.0,7.0,237.55808796185877,"middle age","Female","false"
"United States","39fc77a48ba",57.0,6.0,253.45463688169022,"adult","Female","false"
"United States","f51fe0638ea",42.0,6.0,208.4794445513292,"middle age","Female","false"
"United States","f30d7ceae5a",42.0,9.0,217.66661544399312,"middle age","Male","false"
"United States","42873e96eba",44.0,5.0,215.85219356781795,"adult","Female","false"
"United States","b2070658f6a",102.0,4.0,308.10318995914156,"adult","Female","false"
"United States","0a0cc30a92a",42.0,10.0,198.40626243481705,"adult","Female","false"
"United States","08ee7deb7fa",44.0,5.0,183.7742937396796,"middle age","Female","true"
"Hashemite Kingdom of Jordan","39a67524c3a",42.0,4.0,203.87883172980622,"adult","Female","false"
"Poland","14d2155a1aa",117.0,14.0,251.8096954843106,"adult","Female","false"
"United States","42e216cdb5a",44.0,11.0,255.04140626768168,"middle age","Female","false"
"United States","120ea9f610a",15.5,4.0,220.9101942896457,"adult","Male","false"
"United States","5158831359a",78.0,6.0,323.7752264875484,"adult","Female","false"
"United States","a23462855ea",44.0,5.0,229.83114494924774,"adult","Male","false"
"Canada","1ded2a961ba",22.0,7.0,215.31948957396833,"senior citizen","Female","false"
"United States","c654316a2ea",102.0,8.0,269.9883922139135,"senior citizen","Male","true"
"United States","c47d44227da",22.0,5.0,239.55799735650868,"senior citizen","Female","false"
"United States","6881ff8a2da",57.0,6.0,199.14789021002997,"middle age","Female","true"
"China","082c9787b7a",102.0,5.0,199.5981029476884,"adult","Male","false"
"United States","7ca5ca499ba",22.0,7.0,270.9865166376312,"middle age","Male","false"
"United States","9337d789a8a",22.0,7.0,210.69629481476358,"adult","Female","false"
"United States","11fcd6074ea",22.0,7.0,191.17182228725125,"adult","Male","false"
"Norway","3a7e86e265a",44.0,4.0,202.73896264283155,"young adult","Female","false"
"Taiwan","637455e1d6a",22.0,6.0,190.0282423999509,"adult","Female","false"
"United States","70c23d409ca",22.0,6.0,207.3441728701653,"middle age","Male","false"
"Japan","0b9c13efdda",102.0,10.0,236.68840846927404,"adult","Female","true"
"United States","e061eec9eea",117.0,8.0,380.28952679612394,"middle age","Female","false"
"United States","b059414139a",102.0,6.0,322.61793436539176,"adult","Female","false"
"United States","c6e61a25efa",44.0,7.0,252.8901669685002,"adult","Female","false"
"Denmark","bf25157f70a",78.0,7.0,241.16399253898095,"adult","Female","false"
"United States","e0935b81d4a",44.0,7.0,188.22442496640252,"adult","Female","true"
"United States","67380c40bca",22.0,6.0,245.03607360303897,"middle age","Male","false"
"Germany","5cf07c1d41a",102.0,7.0,241.75505034739083,"senior citizen","Female","false"
"United Kingdom","7288534963a",44.0,5.0,213.5352597003452,"adult","Female","false"
"United States","2afde2e1cda",44.0,5.0,221.64323896155568,"middle age","Male","false"
"Germany","d55ac3024ca",44.0,6.0,220.28806485286793,"adult","Female","false"
"Ireland","35eb4ff9bca",42.0,4.0,215.8996903843427,"middle age","Female","false"
"United States","1fd8fdc7bda",102.0,3.0,275.93886906414775,"adult","Female","false"
"United States","9c5fc5ea15a",22.0,5.0,203.51671609184933,"adult","Male","false"
"Singapore","0cb971b1f9a",57.0,5.0,202.61472155256737,"senior citizen","Female","true"
"United States","d61a82707ba",10.0,5.0,186.01741453289293,"middle age","Male","false"
"Japan","70f7493151a",44.0,5.0,199.14769624242228,"adult","Male","false"
"United States","9dd6d08df5a",44.0,5.0,244.85790315956157,"adult","Female","false"
"United States","c482a49957a",28.0,5.0,197.91809791762233,"adult","Female","false"
"Japan","5f6452507da",57.0,7.0,241.9920287280808,"adult","Male","false"
"United States","f9a10ad08ca",44.0,7.0,203.54055724264947,"middle age","Female","false"
"United States","2dfb284a6da",22.0,5.0,189.94715925572933,"middle age","Female","false"
"Japan","2c3d58809aa",44.0,4.0,185.2030953825548,"middle age","Female","false"
"United States","c32314b8bba",102.0,8.0,254.15830314169386,"adult","Female","true"
